Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","30.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","31.75","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","25.61","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","26.13","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2476","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2506","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","46.37","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","46.86","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","52.73","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","54.75","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","698","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","700","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","45.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","45.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","50.69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","50.86","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2313","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","29.48","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","102.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","453","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","37.52","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","31.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1655","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1574","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","31.52","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","28.47","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","36.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","37.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","1202","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","1296","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","65.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","73.59","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","90.96","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","98.24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2272","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2272","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","44.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","45.11","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","49.73","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","49.41","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","1229","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","1227","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","68.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","92.48","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","92.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2053","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1988","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","41.45","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","36.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","35.95","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","32.94","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","107","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","102","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","7.91","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","7.71","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","7.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","7.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2212","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2246","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","51.21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","51.96","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","42.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","49.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","630","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","633","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","45.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","45.27","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","46.35","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","46.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","516","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2172","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","516","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2238","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","516","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","42.58","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","516","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","43.24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","516","Namibie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","36.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","516","Namibie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","37.57","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","516","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","306","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","516","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","293","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","516","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","23.39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","516","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","20.64","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","516","Namibie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","19.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","516","Namibie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","19.19","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","520","Nauru","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2206","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","520","Nauru","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","27.91","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","520","Nauru","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","102.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","520","Nauru","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","965","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","520","Nauru","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","72.1","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","520","Nauru","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","67.82","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","524","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2619","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","524","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2625","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","524","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","61.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","524","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","61.52","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","524","Népal","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","43.66","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","524","Népal","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","43.37","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","524","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","249","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","524","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","261","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","524","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","13.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","524","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","14.69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","524","Népal","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","18.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","524","Népal","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","18.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","558","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2317","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","558","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2269","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","558","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","45.92","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","558","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","44.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","558","Nicaragua","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","41.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","558","Nicaragua","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","39.93","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","558","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","308","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","558","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","384","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","558","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","19.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","558","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","24.13","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","558","Nicaragua","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","20.81","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","558","Nicaragua","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","25.27","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","562","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2506","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","562","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2465","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","562","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","73.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","562","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","74.16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","562","Niger","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","42.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","562","Niger","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","44.53","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","562","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","155","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","562","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","148","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","562","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","10.57","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","562","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","10.16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","562","Niger","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","9.85","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","562","Niger","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","9.34","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","566","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2496","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","566","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2518","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","566","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","52.86","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","566","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","52.16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","566","Nigéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","53.39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","566","Nigéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","53.16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","566","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","83","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","566","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","79","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","566","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","7.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","566","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","7.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","566","Nigéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","5.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","566","Nigéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","4.95","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","578","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2273","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","578","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2347","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","578","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","49.61","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","578","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","52.45","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","578","Norvège","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","50.18","E","Valeur estimée"
