Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","070","Bosnie-Herzégovine","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","62.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","070","Bosnie-Herzégovine","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","63.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","070","Bosnie-Herzégovine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","44.87","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","070","Bosnie-Herzégovine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","47.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2134","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2190","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","42.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","43.16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","44.25","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","48.25","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2413","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2397","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","41.38","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","36.66","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","65.04","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","72.19","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2166","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2129","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","41.16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","37.99","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","53.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","60.91","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2597","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2404","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","69.72","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","74.93","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","54.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","40.27","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","108","Burundi","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1738","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","108","Burundi","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1736","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","108","Burundi","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","38.1","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","108","Burundi","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","39.38","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","108","Burundi","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","12.52","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","108","Burundi","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","13.81","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2173","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2182","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","46.04","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","46.21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","37.77","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","34.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2489","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2543","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","47.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","44.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","23.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","24.98","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2633","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2695","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","60.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","60.94","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","47.8","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","48.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2585","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2571","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","47.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","46.97","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","88.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","84.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2261","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2239","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","43.79","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","44.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","30.54","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","27.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2560","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2587","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","63.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","64.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","43.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","44.37","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1989","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1935","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","34.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","33.3","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","47.24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","45.13","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2290","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2370","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","37.76","E","Valeur estimée"
